Geneid	AY31	AY32	AY33	AY34	AY35	AY36	AY37	AY38	AY39	AY40	AY41	AY42 	AY1	AY2	AY3	AY4	AY5	AY6	AY7	AY8	AY9	AY10	AY11	AY12
YJL076W	4047.41	2655.02	4020.85	3269.66	7899.66	6457.59	7090.04	5872.21	4933.54	4193.59	5131.4	3002.22	2838.5	6786.45	2264.76	2542.34	7175.19	6755.29	6554.91	8750.09	2020.52	2787.43	1670.83	2701.98
YJR027W	37431.28	53233.94	47619.02	54450.15	21243.82	21282.79	19021.36	22099.08	44341.87	47221.23	78877.74	49899.56	27565.05	118911.43	42879.45	82414.01	29177.73	27010.23	38494.21	43704.76	15665.39	32408.04	29955.17	50702.92
YJL113W	353.31	471.59	358.56	682.89	436.33	383.16	391.91	325.77	365.99	1347.15	471.73	1068.89	242.32	601.31	430.65	593.26	382.67	330.76	413.71	488.29	150.42	193.58	670.31	945.21
YJR026W	4517.68	6865.48	6514.25	6855.78	2223	2132.62	1879.34	2117.84	5827.82	5843.95	11590.68	7774.81	3919.81	21269.74	6274.26	13374.87	3095.16	3481.43	4188.9	4941.43	2190.98	5022.43	3905.61	8155.87
YJR028W	9288.49	13085.24	11880.81	13536.6	5057.55	4844.49	3977.94	4420.82	11639.66	11744.71	18365.82	12267.37	8204.09	39015.43	13369.9	25764.33	7110.75	7142.45	10018.92	10195.13	4801	9971.58	9178.36	16124.51
YJL114W	38.58	48.63	32.88	58.92	49.67	31.33	48.17	30.5	35.77	112.83	45.12	97.06	30.55	66.1	45.1	56.44	32.67	32.25	36.78	50.83	15.83	23.08	80.83	126.58
YJR029W	61979.57	85376.64	75355.97	91861.95	36240.89	35837.53	29822.23	34973.59	74713.65	78992.55	120500.15	76980.22	51330.89	207122.77	83308.68	143000	50449.2	49293.66	70734.51	74247.77	27901.61	52447.27	56180.9	85537.22
YKL103C	602.75	607.83	498.18	1115.81	788.07	735.17	654	665.79	592.17	827	766.5	925.6	435.5	1032.42	954.25	1043.75	712.87	537.08	801.67	782.92	289	392.25	473.25	833.03
tL(UAA)K	0.5	0	2	0	0	0	0.17	0	0	1	3	1.14	0	5	0	1.07	0	0	1	0	1	0	0	0.75
YKL131W	5	2	3	2	7	8.25	3	4	6	6	5	7	3.17	8.25	1	1	1	5.25	5	7	1	4	1	1
tV(AAC)K1	0	0	0.25	0	0	0	0	2	1.25	0	0	0	0	0.25	0.1	0	3.17	0	1.17	1	0	0	0	2
tT(CGU)K	1	4	1	0	0	1	0	0	0	1	0	0	0	3	2	3	0	1	1	0	0	0	0	0
snR69	91	94	97	121	154.5	137	145.75	129.25	105	103	115	106	49.5	135.5	64	104	96	85	108	137.75	35	51	46	87
YKR004C	121	96.5	92	128	121	88	118.31	80.37	117	220	149.22	112	83	159.62	84.79	80.28	128.25	78	78.25	87.17	56.17	75	78	123.16
YKR092C	1271.71	452.75	1274.5	583.25	2525.97	1625	2153.88	1421	1609.67	957.75	1384.25	724	487	1602	266	313	1563.88	1654.92	1259.5	1595.67	443.88	536	247.5	446.15
YKL002W	158	135.5	185	177	280	188	226	192.5	176.75	193.5	193	136	183.17	499.17	182.25	172.83	303.67	271.83	207.75	195.75	90.5	119.5	113.25	198.83
tA(AGC)K1	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0	0	1	0	0	1	0	0	0	0	0
YKL173W	767.35	624.56	855.25	771.17	1256.5	972.1	1141.88	872.5	802.81	884	926.56	629	456.08	1274.91	524.08	578.32	1050.32	1028.17	959.81	1385.19	297.85	457	325.25	572.06
YKL061W	35.2	44	36.6	62.1	54.5	36.2	58	32.1	43.35	61.5	31.28	36.37	39	75.1	46.5	39	61.1	54.5	60.5	50.1	19	18.5	36.5	40.5
YKL139W	166.08	91.36	160.08	136.5	266.17	225.5	243.58	169.5	164	148.5	138.05	97	123	363.15	90	130.5	266.5	273.17	289.9	292.83	69.25	104.67	65	107.5
YKL180W	5954.54	3344.08	6026.37	3504.5	8387.27	6258.58	7646.67	5478.12	6428.38	4535.33	6466.29	3503.82	4892.82	9714.81	2492.67	2553.68	7410.35	6924.26	5710.13	6387.84	4109.1	5167.5	2792.36	4287.83
YKL004W	1682	806.5	1717.75	1036.5	2696.75	2035.75	2773.58	1896.06	2285.14	1588.25	2318.5	1253.25	983.25	2597.47	668.5	794.08	2080.68	1910.81	2181.88	2834.57	840.5	1186.25	647.25	1131.75
YKL143W	273	103.25	306.12	149.67	449.58	349.75	370.42	249.75	254.5	228.92	305.25	123.5	250.08	786.42	130	159.67	433.74	509.58	417	554.5	126.75	148.12	83	156.38
YKL062W	1427.75	619.67	1479.68	839.79	3326.57	2410.3	2925.48	2136.67	1806.92	1129.04	2135.25	1057.25	824	2298.94	568.5	584.75	2665.98	1915.85	2516.75	2933.83	748.17	997.42	623.46	843.33
YKL172W	485.25	193	506	298	659.12	462	583	379.5	407.17	293	505	181.6	416.5	1227.31	237.5	258	730	819	585.25	787	202	280	134.26	287
YKR014C	363	316.25	344.5	495.5	658.62	523.5	526.5	408.5	328	382.5	395.75	287	306	692.25	363.5	438	610.08	544	565.5	519	174.5	292	236.5	365.08
YKL149C	115	83.8	102	108	145.5	106.31	140.25	98	112	96.75	118.25	83	75.67	192.56	67.33	80.79	129	116	129.97	119.57	53	74	41.07	60.29
YKR099W	896	529	956	645.5	1706.58	1392.25	1526.25	1289	910.38	867	1342.17	637.5	538	1578.75	456	552	1798.5	1569.99	1615.1	2174.17	470	630	387.17	682.08
YKL110C	822.25	584.25	865.17	737.5	1416	1009.5	1380.25	939.75	958	872.08	1063	606	528	1647.56	573.5	576.43	1274.5	1049	927.7	1158.5	314	486.75	367.5	595.5
YKL094W	611.67	611.25	678.5	788.25	1025.06	859.4	918.75	717.75	641.75	804.5	764.6	662	480	1178.07	593.5	694.5	1061.6	807	964.19	1074.5	357.12	474.25	400	663.25
YKR094C	4433.5	1876.17	4410.5	1987.5	6258.58	4000.85	5904.15	3890.58	4666	2571.5	4957.83	1907	3354.67	7513	1265.5	1285.25	6228.58	4804.69	3598.58	4091.75	2854	3631.42	1568.33	2181.87
YKR058W	224	154	231.17	229	421.79	381.75	370.75	320.75	252.67	174.5	299.5	123	172	342	181	178	491.1	374.17	494	497	102.28	162	113.91	130.7
YKL183C-A	0.62	0	0.67	1.25	0.5	0.5	0	0	2	1	0	0	0	0.25	0	0	1.5	0	1.5	1	0	0	0	0
YKR052C	188	113	203	178.5	296.27	293	253.5	247	206	224	217	159	111	258.82	107	126	244.75	210.27	219.06	300.33	75	138	82.06	117
YKL157W	3898.33	4176	3853.27	5205	6627.17	6172.19	6091.58	5615.56	4415.2	5836.92	5240.26	4551.75	2581.92	5797.87	3522.98	3683.25	5394.42	4820.65	5210.28	7046.35	1968.58	2491	2364	3838.17
YKL068W-A	48	56.5	66	91	99	63	100	45	78	85	56	50	66	135	68	69	90.83	90	55	56	39	67	55	63
YKR062W	274	205	336.25	281	453	374	411.25	307	294	276.25	315	247	251	584.25	212	237.5	513.5	385.42	375	430	131	207	141.5	249.75
YKL091C	243	239.88	261.75	292	450.25	293.25	463.5	260.5	290	294	334	237.5	134.25	363.25	179.92	176.83	316	240	213.05	249.42	103	160	144.5	227.33
YKR073C	9.12	8	6	6.5	8	7.62	11.5	6.5	5.75	4	5.5	5.5	4.5	12.62	4.5	2.5	8.5	10.92	9	17.5	2	4	3	5
YKR087C	273	252	292	342.75	519	461.5	439.55	391.25	342	389	332.75	292.25	212	543.25	217	256.24	438.5	385.33	432	479.75	139.5	198	181.33	293.58
YKL070W	12.08	14.17	21.38	9	28.18	33.11	27.31	24.08	30.08	23.62	27	10.25	2	14.33	4.25	4	19.15	7	9.81	9.18	5	9.06	1.17	3.17
YKR038C	290.75	204	299	310	496	366.5	361.17	288.07	300.75	324.5	272	235	295	698.67	281	307.5	520.58	493.05	462.22	546	154.5	195	166.67	237.47
YKR048C	1879.46	1487.5	1857.25	2107.83	3339.5	2741.95	2827.38	2241.67	2072.67	2152	2055.47	1645	1606	4174.17	1919	1900.25	3489.29	3835.2	3267.55	4439.67	1164.38	1668.35	1228.5	1984
YKL096W-A	6899.38	5216.18	7019.01	6134.76	10507.93	9670.01	9513.79	9031.99	8321.03	7765.04	8166.79	7189.36	6352.9	11525.62	5688	6235.42	9039.66	8066.94	9124.75	8577.36	6232.63	7137.64	6495.03	8682.99
YKL014C	3318.42	1359.15	3205.31	1731	5478.81	4004.31	4793.58	3485.17	3589.92	2471.67	3671.75	1589.17	2136.25	5372.6	1055.92	1207.58	4636.67	4479.49	4295.05	5947.25	1330.5	2048.64	958.25	1668.75
YKR082W	1623.1	1229.5	1551.25	1448	2422.83	1975	2211.25	1667.25	1648.38	1566.36	1898.97	1099.25	1096.25	2776.21	977.5	1020.4	2176	1982	1912.75	2568.99	714.9	1005.42	644.54	1079.5
YKR045C	118	96	130	97	264.57	221.1	221	180.5	157	150.25	185	86	88.12	259.25	91	85	222	250	266	334	65	89	40	104
YKL018C-A	65.5	55	57.5	51.25	100.5	71	103	59	68.25	79.5	74	52.5	70.5	162.05	59	42.5	92.67	93.17	87.5	107.77	31	41.5	38	70.75
YKL126W	1512.25	2208.62	1492.67	2982.31	2235.97	1827.1	1988.67	1647.5	1596.22	2672.58	1868.59	2051	1062.06	2708.76	2320.54	2421.45	1955.67	1675.4	1660.83	2131.19	667.67	1012	1319.75	2096.56
YKR072C	1436.6	977.5	1378	1139.5	2446.75	2287.5	2388.93	2004	1664.25	1730.75	1874.75	1199.75	1000	2561	885.67	927.12	2549.25	2155.68	2553.02	2920.58	752.1	943.4	871.33	1230.2
YKR075W-A	2.25	3	6	3	12	4	3	4	5	3	5	1	1	7	2	1	3	3	7	5	2	5	2	5
YKL074C	219.05	128.04	238.05	213.5	345.15	252	328.62	239.3	227.27	235.65	263.2	157.5	191.75	453.7	139	157.1	350	313.5	279.75	365.97	110	142.5	116.61	185
YKL087C	554	446.07	640	585	984.49	1063.62	1008.75	993	726.79	592.5	742.5	498.07	332	912.07	486	506.29	811.17	689.32	1042.55	1189.88	375	353	359	647.75
YKL018W	341.5	209.08	357	294.75	632	450.35	519.25	342.06	386	371.5	448	278.07	276	766.5	266.11	257	558	481.5	446	559	188	252	206.5	332.5
YKL135C	1410.23	1573.83	1429.17	2117.91	1845.58	1478.07	1686	1343.92	1452.56	1726.48	1848.92	1216.75	965.12	2330.23	1365.92	1444.07	1472.58	1352.16	1283.5	1715.48	595.06	856.5	698.54	1101.51
YKL112W	543.25	438.54	465.04	575.22	790.5	809.64	760.22	712.58	532.57	835.45	715.14	514.33	237.17	570.06	362.62	361.17	634.33	509.42	745.17	997.6	190.12	241.67	279	412.25
YKR085C	237	101	265.62	140	459	408.5	381.5	355	305.25	200	321	139.5	200	538.75	153.25	177.56	333.12	280	454.5	491.1	187	164	108	192.84
YKR102W	510.08	436.33	519.95	619.8	1230.81	1055.06	1013.39	949.09	749.31	655.47	737.85	634.04	334.65	834.37	507	599.28	859.97	995.12	1224.55	1742.36	258.63	405.22	411.63	582.35
YKL217W	88	134.25	115.65	245.25	186.5	225.2	170.2	205.35	158.2	352	146.12	348.17	78.5	182.46	205.75	192	125.68	118.14	247.98	282.2	56	78.92	219	364.33
YKR044W	471.33	343.07	506.06	379.75	823.78	727.33	849	605	551.62	514.17	622.12	422	313.5	794	240.33	250.17	820.25	630.5	668.6	788.5	272	351.17	209.92	393.37
YKR080W	257	259.79	276	372.45	508.5	896.67	411	600	289.5	422	290	301	309	538.5	313.5	302.17	832.46	574.75	945	775.93	126	178	221	296
YKL065W-A	1	2	0	1	0	0	0	0	0.25	1	1	2	1	1	0	0	1	0	0	0	1	0	0.5	0
YKL156C-A	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
YKR068C	260	241.5	281	310	459.75	364.5	394.83	258.12	286	320	331	231	222	520.25	282.25	277.94	453	364.5	314	371.19	149	215.5	183	294.61
YKR027W	1111	484.42	1161	677	1754.88	1148.5	1620.33	1129.45	1327.75	678	1551.5	465.75	684	1882.38	411.38	431.5	1641.58	1274.42	1049.24	1364.42	613	855.29	295	388.25
YKL081W	7437.33	3069	8040.96	3522.78	14106.26	8497.05	12552.75	8116.75	10120	5268.25	9866.1	3839.33	5267.55	12363.45	1965.58	2152.75	11087.88	10755.14	7898.87	10602.08	4466.75	6354.5	1969.5	3742.75
YKR022C	209	130.5	172	199	254	198.1	211	196	189	160	191.12	126	142	404.25	172	168	283	230	272.32	279.5	84	147	101.36	171
YKL083W	2	3	2.5	3.1	1.75	2	7	3	2.81	4.5	4.5	2	1.5	3	0.5	1	5.5	0.5	4.64	1.5	1	2	0	0.5
YKL198C	623.5	357.97	606	434.17	1557.1	1012	1308.74	950.71	841.5	627.83	838.5	496.5	413.5	1129.22	388.83	424.81	1274.58	1348.9	1303	1764.15	351.58	470	289	498.33
YKR007W	305	177	315.5	237	510	328	450	282	355.25	263.25	409	207.5	255	643	226	233	495	421.5	371.25	395.75	145.5	239	148.12	235.88
YKR078W	451	232.33	382	284	593	420	608.58	372	482.12	356	620	258.25	264.75	677.67	224	203.5	507	448.5	372	458	161	235	124.14	176.17
YKR001C	2559.12	2361.91	2531.81	2834.25	4384.82	3603.55	3696.58	3111.91	2725	3090.8	3164.17	2304	1752	4037.47	1864	1951	3815.49	2899.08	3151.42	3738.37	1250	1682	1362.33	2148.5
YKR025W	164	93.25	162	106.5	338.5	215.57	278.25	190.5	147	166.06	170.75	78	129	425.77	102	98	286.5	320.5	268.5	372.2	57.5	80	62	122
YKL124W	195.33	230.06	213.92	301.94	367.28	378.47	334.78	340.47	228.44	306.61	276.15	234.36	158.62	322.8	243.08	270.7	360.62	315.25	391.28	630.25	94.1	144.17	140.15	224.17
YKR095W	2540.05	1493.24	2609.27	2086.25	4243.08	2947.93	3673.5	2722.25	2612.5	1990.27	3181.7	1460	1989.25	4685.67	1635.1	1703.29	4235.72	4039.93	3305.32	4663	1192	1733.5	909.58	1585.74
YKL129C	1906.5	2448.88	1952.75	3040.81	3996	3564.33	3432.25	3288.25	2367.12	3173.58	2902.83	2266.05	1321.5	3302.17	2118.65	2387.3	3357.92	2977.85	3383.54	4405.82	940	1364.5	1291.17	2073.5
YKL100C	1272	822	1387.5	1042	2193.17	1497	2057.64	1382	1674	1207	1811.5	1030.5	762	1794.5	652	697.5	1600.08	1476.7	1431.5	2175.5	601	923	527.18	851.31
YKL041W	77.75	55	72.07	79.75	127.12	91.05	126	87.75	76	72	99.5	57	66.25	224.35	79	74	163.62	152	143	133	32	59.5	31	75
YKL221W	2.67	2.35	3	5.25	6.38	8.38	5.33	4.25	3.5	2	3	2.5	6.22	10.17	4	3.67	2.35	6.5	12.02	8.35	0.88	1.35	1.52	3.39
YKL031W	7	4	1.06	2	4	0	4	0	4	1	6.25	1	4	6	0	2.12	1	3.25	1	7	3	0	0	2
YKR074W	377	232.5	377	281.5	513.3	347	492	334	451.5	321	476	241.5	360	760.5	260.5	271	512	448.25	317.17	371	172	270	155	258.88
YKL138C	152	96	185	120	285	238	293	254.75	223	144.75	239	104	65	225	76	67	175	150	217	245.17	85	100	50	118
YKL063C	289	181	310	225.75	449	297.75	446.07	270	333	236	412	181	203	546.5	196	178	496.5	366.5	356	347.5	116	206	118	161.75
tK(UUU)K	10	12	17.17	15.67	10	14	11	6	25	6	16	10.17	8	17.33	9	12	7	11.17	11.5	22.5	3	7.33	6	10
YKL024C	717	370.5	696	451	1039.38	630	1003.06	585.5	663.5	482.5	770.67	362	497.17	1287.25	260.5	301	987	882.5	653.5	790.65	337	466.5	246	398.06
YKL086W	2.29	15	10.25	12	13.5	65	14.5	57.1	4	6	1.35	14	4	2.33	9	18.67	9	12.17	74.2	86.17	1.27	0	8	8.17
YKL073W	874.5	732.75	873.5	1011.45	1244.67	888.88	1090.29	841.17	865.75	841.61	942.25	690.57	639.52	1668.52	757.25	791.92	1141.5	1032.68	1067.75	1406.42	370.12	569.92	385.75	746.75
YKR006C	543.17	362.56	596	478.25	721.19	713.42	726.12	624.75	639	450	633.25	273	261	864.25	354	309	474	465.5	593.5	657.58	261.5	277	154.95	335
YKL034W	595.12	522.5	640.67	717	1077.12	910.12	981.31	893	723.73	709.17	807.25	578.42	381.67	973.05	462.5	497.83	865.45	823.67	951.75	1379.93	277.62	426.42	322.25	536.27
YKL118W	5.38	7	2.38	6.08	6.25	5.38	5.12	10.12	6.12	3.5	5.12	3.12	0	5	5	2	3.12	1	3.5	4	3	2	2	1
YKL104C	2861.5	6790.15	3034.28	8514.81	5300.32	5720.77	4740.67	5161.85	3447.5	9659.07	3572.46	7377.65	1705.75	4492.33	6158.08	6960.33	3719.5	3072.01	4650.67	4981.32	1487	1863	4914.73	7528.83
YKL191W	1120.05	438.35	1086.5	589.5	1993.75	1464.6	1754.83	1221.35	1308.88	858.32	1334.33	693.5	742.5	2142.25	431	463.15	1531.47	1538	1482.19	2005.68	611	832.1	367.85	753.42
YKR042W	10007.6	6417.49	10261.93	6908.49	17629.7	15447.16	16768.24	15867.42	14228.8	14577.36	13198.18	13397.87	7240.85	16128.59	5870.5	6450.77	15316.12	16281.88	16209.52	20537.92	6928.88	9063.03	7941.83	11538.09
YKR013W	8895.05	5552.23	8552.44	6193.5	6113.04	8410.06	5166.75	7729.5	10764.37	15875.29	12117.06	13967.75	5946.73	13179.42	5091.42	5312	3746.75	2322.67	6083.7	6255.25	6584.75	7204.92	10622.44	14362.82
YKR101W	69	69	72	79	128.12	112.52	103	91	64	96.08	86	66	57	137.25	97	78	156.37	151	154.1	211.85	28	49	57	90.48
YKL039W	1208.62	973	1322.12	1316.12	2320.71	2061.62	2053.62	1878.38	1459.12	1385.5	1652.85	1113.97	878.12	2162.69	962.5	988.79	1881.42	1819.42	2144.82	3087.65	725	902.85	648.5	1078
YKL214C	152	94.67	184	133	295	176	284	181	168	149.5	226	113.33	160	469	109	110	300.21	243	222	226	88	142	73	144
YKL155C	233	221	276.12	245.31	458.75	509.5	467.5	455	261.5	296	345	246.06	127	435	208	209.5	364	350.33	502	804.85	132	160.5	150.5	220
YKL116C	495.25	794	495.85	1031.5	785	617.92	687.75	569.5	559.12	858.83	619.75	637.5	357.5	839	717.17	759.75	713.75	589.33	614.67	857.17	240.56	342.58	423	643.2
YKR089C	1130.5	1324.75	1171.5	1814.5	1577.08	1354.8	1505.36	1194.99	1326.67	1638.67	1387	1240.75	837.25	2120.68	1442.11	1483.75	1294.25	1371.97	1390.92	1958.25	558	750	680.5	1135.42
YKR018C	1213	1000.7	1253	1344	2199.66	1769.73	1858.42	1438.07	1303.25	1251	1497.25	1032.83	875.42	2255.33	958.5	1005.5	1783.32	1776.25	1756.65	2270.88	587	845.75	627	979.56
YKR079C	891.25	468.1	936.49	540.75	1556.48	1388.5	1441	1239.5	946	730	1111.25	515	692	1561.12	452	433.12	1493	1346.9	1654.25	2298.19	449	578	319	596.25
YKL153W	0.25	0	0.17	1.12	3	0	0	1	0	2	1	1	1.25	3.67	0	2	0.5	0.5	0	0	0.5	0	0	0
YKL027W	156.5	97	175.5	127	251	212.33	241.8	174.67	132	121.62	174.5	97	152	507.78	113.5	108	289.62	355.31	262.81	435.17	84	104	64	127
YKL100W-A	2	0	2	1	8	0	0	4	1	0	0	0	0	2	0	0	1	0	3	2	0	1	0	1
YKL035W	2947.36	4849.31	2957.5	5875.24	4013.04	3335.75	3717.5	3154.81	3409.67	3172.5	3576.93	2870.42	1581.36	3853.89	4494.44	4780.56	2829.49	2332.92	2741.17	2937.42	1273.75	1829.14	1563.37	2282.7
YKL084W	293	251.5	313	324	447.5	392.5	489	419	362.5	387	429.33	287.5	150	455.25	178.67	206.24	366.5	231.5	353.25	381.5	168	221	242	342.33
YKL207W	570.38	318.67	597.5	418.25	931	714	853.25	636.75	610	476.67	626.06	379	417.3	1133.05	326	329	840.52	965.33	769.63	1111.9	377.05	470.5	231.58	512.99
YKR066C	1202.43	581.77	1209.92	703.08	2623.75	2371.94	2544.92	2244.11	1595.5	974	1805.12	826	843.75	2102.88	490.92	569.29	2120.5	2366.79	2139.52	3355.53	760.1	990.54	434.08	733.2
YKL117W	1239	1137.5	1297.5	1526.88	2077.62	1797.5	1891.75	1640.5	1416.42	1649	1523.75	1214	842.07	1865.62	969.5	1059.5	1664.32	1521.57	1457.81	1654.75	580.5	747	757	1288.9
YKL140W	809.38	594.5	792.75	684.5	1391	998.71	1270.42	928.17	1006.07	757	1079.75	580.5	549.17	1367.08	550.25	556	1175.83	1066.33	1041.38	1521.75	375	567	348	562.33
YKL007W	676	777	703	944	1193.12	969.5	1043	875.1	766	1101	895.6	833	463	1113.33	611	655.17	957.5	796.5	729	859.17	337	455	454	749
YKL051W	1714.5	1176	1889	1299	3322.92	2689.5	3226.85	2471	2487.5	1827.5	2660.25	1461.5	811	2440.17	751.5	876.31	2404.75	2038	2354.58	2929.1	920.5	1471.25	776.11	1175.28
YKL022C	190.38	200.83	185.46	259.83	406.97	327.5	313.22	293	220.58	262.38	307.54	183	159.25	439.45	212.92	202.25	387.12	364.61	386.71	490.67	97	131.12	75.5	187.95
YKL021C	553.58	270.67	514.5	365.25	801	635.17	726.5	515.67	533.5	503	572.5	333	383.88	1000.47	252	256.67	678.5	612	580.67	805	196	275	215.17	369.11
YKL148C	614.25	765.19	748.17	1132.97	1601.62	1924.75	1443.67	1674.42	949.25	1231.5	1000.5	1199.55	272.75	863.58	710.79	681.25	816.88	705	1426.25	1565.29	390	342.5	541.5	908.42
YKL038W	713.6	558.43	676.32	727.3	1625.43	1503.38	1437.87	1311.85	1061.61	866.33	1011.7	648.62	470.83	1231.45	565.89	661.25	1433.32	1636.69	1619.28	2454	376.65	536.43	388.79	546.92
YKL125W	390.45	242.38	387.95	284.17	671.1	627.75	584.1	492.94	346.69	472.85	417.3	320.25	300.07	839.81	271	315.92	696	866.89	851.13	1155.71	194.5	290.5	254.1	451.63
YKL048C	195	162.2	174	228	270.5	290	237.75	187.67	172	274	252.25	172	137	360	141	153.5	270.12	265	266.17	377	97.25	118	98.08	182
YKL053W	21.33	33	16	40.45	19	11	6.1	9	21	21	22	14	3	15.17	14	18.62	12.07	9	6.12	14.1	3	5	9	12.27
YKR093W	4952.42	1990.25	4973.52	2399.42	8978.02	6530.35	8433.97	5984.68	6067.67	3251	6779.23	2882.05	4003.83	8318.32	1424.5	1573.5	9167.55	7932.34	6327.04	8868.27	2944.3	4306.3	1389.5	2183.67
YKL201C	437.11	622.5	469.67	814.88	859.05	641.05	767.48	596.25	526.25	668.8	564.55	570.58	243	621.5	442	446.1	630.1	513.55	600.25	733.67	191.67	232	273.42	379.83
YKL123W	72.5	78.72	72.17	107.69	124.03	133.72	123.61	131.22	80.61	110.81	100.11	84.11	47.46	95.13	87	79.03	128	105.75	130	202	27.5	55	47.5	65.5
YKL224C	0	0	0.75	0.25	1.25	1.75	0.5	1.25	1.25	0.25	0.12	2	0	0	1.17	0.5	0.75	1.5	2.5	5.5	0.25	0	0.25	0.5
YKL077W	1812.5	947.5	1959.75	1209.42	2709.25	1931.67	2501.25	1707	1960	1307.92	2158	999	1560.5	3743.79	1019.5	1085	2835.95	2699.83	2255	3112.83	1114	1450	720.56	1205.25
YKR103W	148.25	111.75	163	157	352.5	281.1	312.58	197.42	212.25	191	185.5	129.36	119.62	275.25	135	117.5	216.08	290.67	270.83	476	69	104.5	77.5	137.62
YKR104W	63.12	29.62	52.5	46.12	125	119	97	73.57	58	73	68.75	48.5	41.6	96	47	42	78	86	128.5	173	30.67	40.5	26.5	41.5
YKR024C	584.17	750.35	538.89	1051.08	865.37	832.33	822.33	668.92	537.12	596	608.17	375.5	329.12	938.75	917.75	1060.42	775.67	796.52	939.55	1059.38	246	326	254.5	423.17
YKR056W	858.7	562	789.93	676.33	1198.92	1091.1	1090.5	924	796	896.22	868.43	555	452.17	1296.79	467.33	466	983.65	885.5	934.25	1134.56	307	402.83	336	572.33
YKL203C	2199.5	1621.66	2050.72	2120.58	4361.52	3856.92	3790.53	3500.12	2326	2302.42	2735.42	1662.05	1479.21	3488.6	1388.73	1456.91	3872.41	3819.71	3982.49	5636.51	1026	1477.15	1065.06	1652.71
YKR054C	1892.23	1733.6	1845.42	2529.83	3852.52	3273.48	3319.51	2793.43	2256.31	2619.52	2401.44	1840.92	1448.54	3469.46	1977.47	2047.69	3334.43	3439.89	3536.54	5021.08	960.5	1313.06	1200.25	2007.67
YKR057W	409	255.5	478.75	230.75	710	523.5	564.67	392.62	423	206.5	341	183	295	769.5	69	80	519.5	605	271.5	294.5	173	222	63	123
YKL133C	84.47	119.25	83.17	180.64	156	147	108	132.5	99	185.17	78.38	126.1	48.5	127.5	133.08	144	113.17	102.5	139.72	169.08	32	44	80	101.33
tH(GUG)K	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YKL122C	681.5	442.21	614.25	495.25	888.89	641.36	828.5	582	724.75	564.5	850.5	407.07	483	1115.28	440	423.17	869.67	633.64	554	481.92	284	356	298.5	348.42
YKR100C	284	239	300	310.33	487.75	457	470	377	337	326.08	376	247	224	561.34	279	295.15	546.89	508.61	525.61	779.5	126	223	173.11	275.33
YKR083C	32	24	30	31	43	29	45	29	28	20	38	11	35	91	24	26	45	49.07	41	32.5	16	24	27	19
YKL225W	0	0	0	0	0.25	0.2	0.2	0	0.2	0.25	0	1	0	0	0	1	0	0	0	1	0	0	0	0
YKL189W	522.75	1965.25	444.04	2463.29	526.5	395.5	487.83	311.33	440.92	2923.04	571.21	2338.67	306.29	785.18	1672.17	1748.55	416	315.62	324.45	408.71	189	252.12	1444.18	2168.22
YKL113C	44.17	64	41.06	72	83	81.22	77	64	41.06	52.25	56	40.06	44	179	89.25	81.05	119.5	111.28	106	120.39	42	43	37.21	60
tV(AAC)K2	1.17	1.42	0.75	2	2.17	5.25	0.42	3.25	1.25	1	1.5	0.25	1	4.5	1	0	0	2	0	1.17	0.25	0	0	0
YKL213C	714.81	692.36	725.17	991.55	1287.15	959.05	1111.75	775.78	736.5	974.3	867.8	759.42	515.82	1380.8	741	778.1	1062.15	990.05	909.17	1179.25	362.5	528	465.05	799.31
YKL154W	362.75	203.5	350	268.25	517.25	358	516	340.5	377.5	334.5	432.5	249.5	256	695.5	254	269	509.67	487	431.75	524.25	182	258	208.5	321
YKR063C	166.5	86.12	149	119.12	247	192	200.81	163.5	141.5	141	195.22	66	107	327.5	85	71.92	248.5	230.5	183.5	300.25	78.25	98.5	49	102
YKL163W	2531.67	1206.69	3551.32	1298.33	7061.3	6096.59	6962.14	6008.38	4582.37	1684.55	4493.15	1432.3	891.33	2931.21	575.67	728.4	3427.68	2259.98	3796.8	3735	1804.84	1464.7	655	797.5
YKL174C	864.02	696.65	881.02	919.45	1311.55	1027.37	1199.47	965.6	993.2	1039.85	1062.37	812	514.07	1316.41	600	661.98	964.08	886.6	996	1328.97	435	572	469	760.75
YKL134C	133.05	129.05	140.05	186	296.02	264.67	256.25	254.47	140.65	200.3	181.6	151	103.17	251.6	157	167.67	261.08	291.38	299.2	507.41	81.25	91	98.56	140.86
YKR011C	211	907.38	281.42	1184	396	446.91	372.08	412.5	285.25	918.1	334.5	672	164.5	402.26	886	870.61	303.49	179.56	259.29	318.21	95.17	98.31	365.25	600.43
YKL005C	333.72	235.73	307.38	310	473.88	388.17	449.67	344.67	331.17	360.33	420.2	274.08	252	619.5	276	267	489.5	373.88	454.25	547.67	141.5	206.62	143	268
YKL069W	164	179.75	127	196.2	251.25	214.17	247	195.5	178.67	195.17	184	143	115	305.05	193.75	174	260.05	202	178	212	87	108	101	174
